STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
26,MI,163,Wayne County,0,840328.0000,235746.0000,472582.0000,1629744.0000,536117.0000,35241369.000,661034.0000,25514935.000,267308.0000,455286.0000,120104.0000,485018.0000,106204.0000,335846.0000,131276.0000,1113567.0000,522.0000,88851.0000,440100.0000,67038.0000,938241.0000,185956.0000,3748920.0000,120236.0000,979817.0000,93813.0000,1050918.0000,2236.0000,45931.0000,232362.0000,4636668.0000,190583.0000,855152.0000,32367.0000,28167.0000,210487.0000,784469.0000,231460.0000,1736882.0000,186484.0000,1437024.0000,199530.0000,687911.0000,573092.0000,22347846.000,261338.0000,324985.0000,115724.0000,135467.0000,25162.0000,12965.0000,47961.0000,33637.0000,216175.0000,537043.0000,196763.0000,449275.0000,146740.0000,185890.0000,11208.0000,56971.0000,487751.0000,3625021.0000,571050.0000,3846149.0000,111578.0000,321098.0000,687961.0000,2153792.0000
26,MI,165,Wexford County,0,14720.0000,6530.0000,8605.0000,29227.0000,8732.0000,542261.0000,11497.0000,384312.0000,4982.0000,6851.0000,2224.0000,6407.0000,1926.0000,4295.0000,2275.0000,15597.0000,259.0000,1725.0000,5234.0000,1632.0000,20603.0000,3458.0000,60594.0000,2774.0000,20386.0000,1868.0000,18421.0000,48.0000,531.0000,3283.0000,58540.0000,2526.0000,8508.0000,665.0000,632.0000,3097.0000,8629.0000,3273.0000,18604.0000,2642.0000,18455.0000,2543.0000,8782.0000,10018.0000,319671.0000,4780.0000,5060.0000,2252.0000,2753.0000,505.0000,221.0000,1013.0000,608.0000,3327.0000,6606.0000,2885.0000,5811.0000,2044.0000,2476.0000,119.0000,481.0000,8565.0000,44070.0000,9605.0000,47708.0000,1905.0000,3918.0000,11736.0000,29558.0000
27,MN,000,Minnesota,0,2559715.0000,1049544.0000,1421476.0000,5024478.0000,1519923.0000,152332257.00,2160988.0000,112357215.00,1112359.0000,2315891.0000,611684.0000,2921578.0000,544767.0000,2217893.0000,384489.0000,3924106.0000,72264.0000,465035.0000,5590946.0000,271348.0000,3851340.0000,473108.0000,9029395.0000,275279.0000,2308855.0000,304983.0000,3598990.0000,18692.0000,297982.0000,1021267.0000,24644470.000,911626.0000,6022726.0000,84395.0000,97137.0000,948323.0000,3083128.0000,1018482.0000,9479093.0000,838448.0000,8181311.0000,858395.0000,3081921.0000,2025399.0000,104128112.00,939536.0000,1281810.0000,429060.0000,578502.0000,143562.0000,65302.0000,188796.0000,155979.0000,349298.0000,665706.0000,298481.0000,581743.0000,257157.0000,349115.0000,75407.0000,496184.0000,1813582.0000,18212248.000,1936977.0000,19158023.000,486523.0000,2069736.0000,1968489.0000,5572476.0000
27,MN,001,Aitkin County,0,6950.0000,3420.0000,4231.0000,13222.0000,3177.0000,269234.0000,5015.0000,161148.0000,3197.0000,5913.0000,1435.0000,3695.0000,1269.0000,2049.0000,1204.0000,7473.0000,370.0000,1176.0000,7091.0000,1140.0000,15221.0000,2125.0000,46561.0000,1066.0000,8051.0000,1476.0000,16153.0000,23.0000,163.0000,2006.0000,39573.0000,1636.0000,6985.0000,321.0000,319.0000,1835.0000,3165.0000,1994.0000,10960.0000,1508.0000,12891.0000,1565.0000,4077.0000,4955.0000,163449.0000,1977.0000,2054.0000,846.0000,1040.0000,228.0000,93.0000,428.0000,334.0000,1303.0000,2422.0000,1077.0000,2088.0000,742.0000,903.0000,68.0000,257.0000,4388.0000,22900.0000,4863.0000,24628.0000,1271.0000,3281.0000,5269.0000,11952.0000
27,MN,003,Anoka County,0,160760.0000,69066.0000,81849.0000,323792.0000,102680.0000,9162663.0000,139772.0000,7253775.0000,63501.0000,73967.0000,33624.0000,83475.0000,29686.0000,59647.0000,21607.0000,183787.0000,676.0000,23388.0000,209321.0000,15395.0000,213226.0000,29535.0000,534607.0000,20485.0000,187457.0000,17027.0000,198976.0000,619.0000,8090.0000,75138.0000,1576229.0000,68047.0000,343029.0000,5245.0000,5218.0000,71504.0000,208616.0000,74964.0000,578420.0000,66658.0000,647637.0000,62909.0000,164858.0000,131499.0000,6038539.0000,60970.0000,82917.0000,31357.0000,43339.0000,10019.0000,4745.0000,11715.0000,9061.0000,19769.0000,37280.0000,16851.0000,32224.0000,14748.0000,19195.0000,3198.0000,15983.0000,119048.0000,937251.0000,125712.0000,979473.0000,28357.0000,96658.0000,127113.0000,331025.0000
27,MN,005,Becker County,0,15328.0000,6972.0000,9372.0000,30548.0000,9163.0000,686867.0000,12634.0000,468482.0000,6875.0000,13832.0000,2850.0000,7995.0000,2465.0000,5007.0000,2866.0000,25457.0000,905.0000,2373.0000,18349.0000,1710.0000,21391.0000,3146.0000,61468.0000,1831.0000,11740.0000,2202.0000,23153.0000,77.0000,840.0000,4400.0000,92510.0000,3753.0000,19155.0000,540.0000,803.0000,4066.0000,9659.0000,4394.0000,30545.0000,3492.0000,31192.0000,3497.0000,11343.0000,11483.0000,431731.0000,5063.0000,6446.0000,2475.0000,3421.0000,756.0000,308.0000,946.0000,790.0000,2809.0000,5768.0000,2396.0000,4958.0000,1905.0000,2557.0000,214.0000,1135.0000,10071.0000,63916.0000,11183.0000,69979.0000,3015.0000,12969.0000,11662.0000,28370.0000
27,MN,007,Beltrami County,0,18982.0000,7215.0000,11285.0000,38277.0000,12367.0000,781949.0000,16137.0000,567880.0000,6291.0000,14456.0000,2736.0000,7817.0000,2359.0000,5380.0000,3139.0000,21422.0000,678.0000,2167.0000,16931.0000,1644.0000,20393.0000,3424.0000,76516.0000,2179.0000,16434.0000,2235.0000,24427.0000,68.0000,628.0000,4921.0000,97426.0000,4299.0000,21573.0000,504.0000,540.0000,4470.0000,11016.0000,4903.0000,34311.0000,3741.0000,27917.0000,3916.0000,13386.0000,13658.0000,477622.0000,6430.0000,7544.0000,3383.0000,4204.0000,1124.0000,521.0000,1041.0000,813.0000,4862.0000,10732.0000,4386.0000,9851.0000,3409.0000,4240.0000,244.0000,1315.0000,11526.0000,69186.0000,12734.0000,73851.0000,2853.0000,7502.0000,15540.0000,41549.0000
27,MN,009,Benton County,0,18160.0000,7461.0000,10503.0000,35510.0000,11010.0000,803904.0000,15859.0000,640285.0000,7051.0000,9520.0000,2830.0000,8260.0000,2495.0000,5873.0000,2536.0000,19771.0000,860.0000,2213.0000,18921.0000,1564.0000,17200.0000,2847.0000,46175.0000,2718.0000,20690.0000,1574.0000,15589.0000,63.0000,620.0000,6093.0000,115915.0000,5482.0000,23916.0000,491.0000,498.0000,5647.0000,14069.0000,6074.0000,39939.0000,5121.0000,41602.0000,4892.0000,11574.0000,14242.0000,501945.0000,7035.0000,9085.0000,3575.0000,5021.0000,1367.0000,648.0000,1144.0000,876.0000,2977.0000,5399.0000,2524.0000,4753.0000,2032.0000,2625.0000,186.0000,1046.0000,12477.0000,68899.0000,13436.0000,73566.0000,2902.0000,8279.0000,14650.0000,35461.0000
27,MN,011,Big Stone County,0,2460.0000,1185.0000,1875.0000,4678.0000,1246.0000,101239.0000,1886.0000,60626.0000,1248.0000,2588.0000,503.0000,948.0000,402.0000,511.0000,389.0000,2306.0000,390.0000,449.0000,3765.0000,301.0000,2268.0000,527.0000,8517.0000,210.0000,1409.0000,450.0000,4267.0000,21.0000,410.0000,511.0000,10126.0000,417.0000,2514.0000,83.0000,64.0000,375.0000,642.0000,505.0000,3307.0000,251.0000,1538.0000,410.0000,1832.0000,1786.0000,65231.0000,805.0000,1050.0000,310.0000,452.0000,111.0000,44.0000,227.0000,175.0000,369.0000,706.0000,304.0000,607.0000,241.0000,327.0000,27.0000,178.0000,1561.0000,9094.0000,1753.0000,10733.0000,635.0000,3060.0000,1657.0000,3983.0000
27,MN,013,Blue Earth County,0,27986.0000,10789.0000,15450.0000,50714.0000,14000.0000,1291372.0000,23596.0000,962911.0000,11917.0000,26270.0000,6040.0000,19463.0000,5329.0000,13997.0000,4013.0000,9045.0000,1006.0000,4189.0000,34661.0000,2667.0000,29461.0000,4724.0000,83198.0000,2877.0000,21364.0000,3244.0000,38241.0000,178.0000,3204.0000,9086.0000,183938.0000,8048.0000,43856.0000,850.0000,1624.0000,8360.0000,18377.0000,9062.0000,66167.0000,7145.0000,57623.0000,7563.0000,25233.0000,21433.0000,843447.0000,10475.0000,13194.0000,4309.0000,6014.0000,1693.0000,796.0000,2317.0000,1723.0000,4192.0000,6971.0000,3623.0000,6202.0000,2552.0000,3220.0000,449.0000,2713.0000,18854.0000,128585.0000,20169.0000,138606.0000,4756.0000,20362.0000,21791.0000,61799.0000
27,MN,015,Brown County,0,13123.0000,5654.0000,9120.0000,24381.0000,6784.0000,571153.0000,10611.0000,397791.0000,7227.0000,12302.0000,3543.0000,12349.0000,3157.0000,9996.0000,1884.0000,18255.0000,1152.0000,2384.0000,38917.0000,1758.0000,16198.0000,2508.0000,35999.0000,1518.0000,9257.0000,1948.0000,20222.0000,93.0000,1740.0000,3493.0000,63952.0000,2936.0000,14846.0000,502.0000,677.0000,3080.0000,6165.0000,3486.0000,22418.0000,2284.0000,14555.0000,2856.0000,9897.0000,10292.0000,397722.0000,4937.0000,6840.0000,2050.0000,2907.0000,803.0000,375.0000,1442.0000,1083.0000,1665.0000,3077.0000,1389.0000,2675.0000,1158.0000,1512.0000,179.0000,1020.0000,9103.0000,55425.0000,9821.0000,62473.0000,2686.0000,11372.0000,9728.0000,23015.0000
27,MN,017,Carlton County,0,15941.0000,6976.0000,8789.0000,31339.0000,9411.0000,712936.0000,13235.0000,544180.0000,6447.0000,6651.0000,2913.0000,5393.0000,2585.0000,3435.0000,2182.0000,16997.0000,440.0000,2076.0000,5352.0000,1664.0000,18708.0000,3659.0000,69060.0000,1836.0000,14496.0000,2130.0000,20703.0000,51.0000,539.0000,5483.0000,101200.0000,4881.0000,20226.0000,459.0000,466.0000,5132.0000,13077.0000,5461.0000,35067.0000,4612.0000,36838.0000,4067.0000,9309.0000,12381.0000,438829.0000,5637.0000,7381.0000,3030.0000,4285.0000,929.0000,385.0000,1180.0000,929.0000,2645.0000,4536.0000,2269.0000,3971.0000,1598.0000,1947.0000,145.0000,585.0000,11011.0000,58545.0000,11736.0000,62328.0000,2693.0000,4881.0000,12653.0000,30085.0000
27,MN,019,Carver County,0,42461.0000,21159.0000,23496.0000,92722.0000,32753.0000,3539978.0000,37054.0000,2771576.0000,21272.0000,39625.0000,12761.0000,50513.0000,11502.0000,36115.0000,6988.0000,103751.0000,841.0000,10437.0000,125329.0000,4578.0000,79773.0000,6517.0000,115914.0000,4424.0000,42661.0000,3937.0000,49671.0000,484.0000,8162.0000,23096.0000,656184.0000,21123.0000,168275.0000,1583.0000,1515.0000,22003.0000,89894.0000,23066.0000,267631.0000,20200.0000,248613.0000,20322.0000,72428.0000,35158.0000,2508947.0000,17573.0000,27146.0000,8457.0000,12232.0000,3380.0000,1506.0000,3336.0000,2984.0000,3223.0000,5693.0000,2610.0000,4786.0000,2774.0000,3849.0000,2900.0000,19100.0000,32470.0000,486340.0000,34206.0000,507732.0000,9191.0000,53884.0000,31410.0000,101623.0000
27,MN,021,Cass County,0,13903.0000,6359.0000,8376.0000,27302.0000,7545.0000,594977.0000,10601.0000,345098.0000,5913.0000,17231.0000,2721.0000,9809.0000,2407.0000,6435.0000,2632.0000,20156.0000,521.0000,2316.0000,45499.0000,2050.0000,31188.0000,3639.0000,80323.0000,1909.0000,13524.0000,2545.0000,29668.0000,58.0000,864.0000,4203.0000,97492.0000,3392.0000,16869.0000,696.0000,793.0000,3903.0000,9613.0000,4188.0000,28328.0000,3250.0000,30895.0000,3445.0000,13203.0000,9767.0000,369294.0000,4053.0000,4418.0000,1877.0000,2312.0000,478.0000,202.0000,825.0000,649.0000,3084.0000,6460.0000,2628.0000,5626.0000,1963.0000,2521.0000,177.0000,1020.0000,8484.0000,55724.0000,9570.0000,60296.0000,2515.0000,8925.0000,10677.0000,27968.0000
27,MN,023,Chippewa County,0,6081.0000,2688.0000,4532.0000,11702.0000,3340.0000,293266.0000,4982.0000,178143.0000,2861.0000,8838.0000,1090.0000,2365.0000,966.0000,1534.0000,915.0000,9443.0000,614.0000,973.0000,8245.0000,706.0000,5016.0000,1027.0000,15733.0000,650.0000,4206.0000,899.0000,9314.0000,42.0000,668.0000,1389.0000,30748.0000,1220.0000,11206.0000,144.0000,131.0000,1220.0000,2485.0000,1383.0000,14087.0000,903.0000,5746.0000,1148.0000,4024.0000,4753.0000,190380.0000,2279.0000,3647.0000,1007.0000,1332.0000,365.0000,147.0000,561.0000,455.0000,901.0000,1679.0000,747.0000,1488.0000,667.0000,892.0000,77.0000,368.0000,4193.0000,28814.0000,4530.0000,32696.0000,1497.0000,7653.0000,4279.0000,12953.0000
27,MN,025,Chisago County,0,24533.0000,11884.0000,14755.0000,50844.0000,16111.0000,1339331.0000,20801.0000,1023299.0000,10419.0000,13402.0000,4777.0000,12515.0000,4243.0000,9038.0000,3906.0000,33022.0000,755.0000,3478.0000,21527.0000,2531.0000,34672.0000,4902.0000,99723.0000,3673.0000,32454.0000,2982.0000,34507.0000,92.0000,1061.0000,11822.0000,249441.0000,10606.0000,50151.0000,993.0000,913.0000,11277.0000,34192.0000,11804.0000,88369.0000,10420.0000,102559.0000,9873.0000,23773.0000,19674.0000,853266.0000,9202.0000,13122.0000,5143.0000,7547.0000,1593.0000,707.0000,1770.0000,1310.0000,3039.0000,5646.0000,2521.0000,4819.0000,2233.0000,2820.0000,365.0000,1820.0000,17759.0000,126373.0000,18944.0000,133734.0000,4358.0000,12551.0000,19184.0000,52761.0000
27,MN,027,Clay County,0,26094.0000,11158.0000,14860.0000,50801.0000,15624.0000,1242950.0000,22670.0000,935106.0000,11622.0000,14959.0000,4905.0000,11586.0000,4339.0000,7960.0000,3723.0000,32615.0000,821.0000,3622.0000,29560.0000,2497.0000,24900.0000,4382.0000,75977.0000,2021.0000,11990.0000,3025.0000,34211.0000,122.0000,1652.0000,8554.0000,161573.0000,7654.0000,36868.0000,724.0000,1304.0000,8014.0000,19135.0000,8536.0000,59248.0000,7001.0000,52907.0000,6842.0000,21861.0000,20529.0000,805569.0000,9963.0000,13007.0000,4892.0000,7102.0000,1882.0000,929.0000,1854.0000,1362.0000,3954.0000,7386.0000,3444.0000,6617.0000,2609.0000,3288.0000,348.0000,1642.0000,18248.0000,114211.0000,19439.0000,123759.0000,4783.0000,19995.0000,20393.0000,47940.0000
27,MN,029,Clearwater County,0,3689.0000,1749.0000,2650.0000,7519.0000,2256.0000,153966.0000,3048.0000,107644.0000,1335.0000,2338.0000,462.0000,1306.0000,400.0000,802.0000,720.0000,3621.0000,533.0000,505.0000,3168.0000,378.0000,3468.0000,746.0000,14904.0000,834.0000,6623.0000,455.0000,4153.0000,0.0000,0.0000,962.0000,19139.0000,836.0000,3889.0000,112.0000,132.0000,801.0000,1150.0000,961.0000,5323.0000,634.0000,3992.0000,695.0000,1993.0000,2695.0000,94184.0000,1186.0000,1534.0000,591.0000,780.0000,175.0000,75.0000,249.0000,194.0000,711.0000,1498.0000,603.0000,1287.0000,483.0000,651.0000,61.0000,493.0000,2350.0000,14447.0000,2641.0000,15339.0000,634.0000,2577.0000,2900.0000,8576.0000
27,MN,031,Cook County,0,2885.0000,1185.0000,1486.0000,4950.0000,1054.0000,132056.0000,2250.0000,75194.0000,1569.0000,2675.0000,655.0000,2810.0000,575.0000,1814.0000,769.0000,8043.0000,0.0000,541.0000,13896.0000,379.0000,5426.0000,677.0000,15677.0000,281.0000,1746.0000,515.0000,6249.0000,30.0000,368.0000,858.0000,17273.0000,707.0000,3576.0000,127.0000,142.0000,786.0000,1615.0000,855.0000,5579.0000,625.0000,5904.0000,672.0000,1948.0000,2255.0000,86500.0000,847.0000,939.0000,340.0000,405.0000,116.0000,47.0000,175.0000,133.0000,431.0000,731.0000,346.0000,615.0000,254.0000,312.0000,28.0000,167.0000,1986.0000,12259.0000,2190.0000,13610.0000,593.0000,2672.0000,2184.0000,5157.0000
27,MN,033,Cottonwood County,0,5784.0000,2536.0000,4159.0000,11749.0000,3305.0000,252709.0000,4669.0000,151613.0000,2639.0000,4472.0000,1271.0000,2713.0000,1091.0000,1661.0000,954.0000,8102.0000,752.0000,1044.0000,6553.0000,685.0000,5557.0000,1041.0000,15356.0000,644.0000,2780.0000,952.0000,10347.0000,54.0000,930.0000,1227.0000,24394.0000,1013.0000,6219.0000,196.0000,155.0000,1023.0000,1797.0000,1225.0000,8402.0000,619.0000,3648.0000,1020.0000,4180.0000,4366.0000,158450.0000,2264.0000,2983.0000,1031.0000,1366.0000,303.0000,124.0000,458.0000,323.0000,845.0000,1642.0000,705.0000,1439.0000,779.0000,1253.0000,73.0000,417.0000,3718.0000,22048.0000,4038.0000,26783.0000,1352.0000,8629.0000,4111.0000,9831.0000
27,MN,035,Crow Wing County,0,29565.0000,13411.0000,16250.0000,57098.0000,16031.0000,1345239.0000,23471.0000,881741.0000,12844.0000,26202.0000,5868.0000,21221.0000,5235.0000,15057.0000,4988.0000,35713.0000,596.0000,4802.0000,41779.0000,4050.0000,59239.0000,6990.0000,147571.0000,4178.0000,29829.0000,4824.0000,53255.0000,139.0000,2002.0000,10112.0000,221573.0000,8486.0000,44679.0000,1374.0000,2064.0000,9457.0000,23123.0000,10085.0000,72444.0000,8120.0000,75141.0000,8138.0000,26537.0000,21930.0000,847124.0000,9580.0000,12071.0000,4574.0000,6057.0000,1365.0000,627.0000,1725.0000,1248.0000,5362.0000,10262.0000,4577.0000,8929.0000,3384.0000,4350.0000,428.0000,2944.0000,19335.0000,132178.0000,21118.0000,141167.0000,5126.0000,15371.0000,23046.0000,59073.0000
27,MN,037,Dakota County,0,199099.0000,84178.0000,99430.0000,399962.0000,127998.0000,13047513.000,172859.0000,10250455.000,88831.0000,130472.0000,51462.0000,160750.0000,46093.0000,112033.0000,27459.0000,288630.0000,1159.0000,38975.0000,295809.0000,20233.0000,311127.0000,36432.0000,720633.0000,20372.0000,187307.0000,21623.0000,273553.0000,1397.0000,22273.0000,96277.0000,2264012.0000,88005.0000,548159.0000,6083.0000,6839.0000,90899.0000,286894.0000,96057.0000,870623.0000,83448.0000,851791.0000,83338.0000,258667.0000,164072.0000,8953958.0000,77965.0000,104169.0000,36549.0000,49630.0000,12339.0000,5623.0000,16035.0000,13839.0000,21036.0000,39163.0000,18028.0000,34092.0000,16440.0000,21954.0000,7246.0000,39944.0000,149776.0000,1543243.0000,157177.0000,1607496.0000,38695.0000,142344.0000,152900.0000,433602.0000
27,MN,039,Dodge County,0,9091.0000,4469.0000,5959.0000,19548.0000,6599.0000,480663.0000,7914.0000,378332.0000,4069.0000,7331.0000,1690.0000,2731.0000,1477.0000,1809.0000,1388.0000,11606.0000,651.0000,1280.0000,8798.0000,847.0000,9479.0000,1567.0000,25317.0000,1065.0000,7275.0000,1071.0000,11846.0000,45.0000,485.0000,3589.0000,68982.0000,3295.0000,15941.0000,246.0000,216.0000,3370.0000,7471.0000,3579.0000,24371.0000,3050.0000,25172.0000,2947.0000,8912.0000,7405.0000,317921.0000,3833.0000,6144.0000,2103.0000,3136.0000,819.0000,417.0000,848.0000,673.0000,1123.0000,2130.0000,936.0000,1863.0000,953.0000,1351.0000,109.0000,433.0000,6625.0000,45052.0000,7084.0000,48683.0000,1875.0000,8502.0000,6928.0000,18298.0000
27,MN,041,Douglas County,0,17803.0000,8467.0000,12062.0000,34038.0000,9191.0000,898893.0000,14285.0000,586219.0000,8791.0000,17450.0000,4279.0000,12721.0000,3698.0000,8142.0000,3171.0000,33523.0000,1053.0000,3576.0000,26782.0000,2451.0000,31335.0000,3948.0000,76367.0000,1834.0000,12142.0000,2796.0000,30283.0000,92.0000,1121.0000,6105.0000,132826.0000,5191.0000,31808.0000,799.0000,751.0000,5749.0000,14667.0000,6096.0000,48554.0000,4848.0000,42894.0000,4915.0000,17587.0000,13492.0000,589814.0000,6147.0000,7851.0000,2738.0000,3887.0000,1124.0000,495.0000,1285.0000,942.0000,2565.0000,4485.0000,2130.0000,3775.0000,1634.0000,2050.0000,286.0000,1698.0000,11963.0000,98230.0000,13094.0000,105253.0000,3494.0000,13868.0000,13337.0000,32289.0000
27,MN,043,Faribault County,0,7211.0000,3284.0000,5243.0000,13840.0000,3814.0000,294912.0000,5661.0000,184275.0000,3441.0000,5845.0000,1672.0000,4924.0000,1445.0000,3674.0000,1294.0000,11283.0000,836.0000,1222.0000,7097.0000,875.0000,7269.0000,1362.0000,17809.0000,770.0000,5251.0000,1192.0000,12281.0000,72.0000,1225.0000,1564.0000,30812.0000,1298.0000,7299.0000,230.0000,173.0000,1282.0000,2031.0000,1554.0000,9886.0000,888.0000,5385.0000,1313.0000,4633.0000,5346.0000,186113.0000,2633.0000,3062.0000,1037.0000,1364.0000,330.0000,143.0000,661.0000,508.0000,1162.0000,2279.0000,990.0000,1989.0000,805.0000,1092.0000,64.0000,302.0000,4670.0000,25704.0000,5141.0000,30337.0000,1719.0000,7718.0000,5032.0000,11964.0000
27,MN,045,Fillmore County,0,9786.0000,4735.0000,7134.0000,19574.0000,5730.0000,419423.0000,7942.0000,309457.0000,4713.0000,8672.0000,1938.0000,3997.0000,1592.0000,2520.0000,1833.0000,13847.0000,1497.0000,1770.0000,14248.0000,1090.0000,10852.0000,1937.0000,30267.0000,1113.0000,7752.0000,1359.0000,13828.0000,56.0000,807.0000,2809.0000,50627.0000,2455.0000,11285.0000,305.0000,356.0000,2534.0000,4913.0000,2802.0000,17111.0000,2087.0000,15550.0000,2299.0000,5843.0000,7413.0000,268470.0000,3535.0000,4967.0000,1676.0000,2363.0000,684.0000,333.0000,877.0000,669.0000,1474.0000,2731.0000,1192.0000,2285.0000,1020.0000,1365.0000,81.0000,479.0000,6465.0000,35539.0000,7190.0000,39964.0000,2058.0000,7340.0000,7171.0000,17243.0000
27,MN,047,Freeborn County,0,15104.0000,6571.0000,10729.0000,29732.0000,8249.0000,668950.0000,12439.0000,465495.0000,6226.0000,12029.0000,3044.0000,8597.0000,2746.0000,5918.0000,2097.0000,19285.0000,1006.0000,2294.0000,12573.0000,1998.0000,20333.0000,3332.0000,45380.0000,1720.0000,12034.0000,2296.0000,24281.0000,84.0000,1049.0000,3953.0000,81193.0000,3402.0000,19177.0000,482.0000,470.0000,3541.0000,7349.0000,3943.0000,27918.0000,2855.0000,19551.0000,3290.0000,13612.0000,11440.0000,417687.0000,5569.0000,7111.0000,2443.0000,3172.0000,754.0000,351.0000,1483.0000,1103.0000,2482.0000,4791.0000,2152.0000,4347.0000,1839.0000,2728.0000,173.0000,1028.0000,9965.0000,60315.0000,10756.0000,66296.0000,2812.0000,9837.0000,11587.0000,29360.0000
27,MN,049,Goodhue County,0,22803.0000,10270.0000,14198.0000,44848.0000,13028.0000,1227269.0000,18862.0000,851842.0000,10873.0000,17774.0000,5569.0000,26644.0000,4636.0000,21108.0000,3293.0000,36432.0000,1465.0000,3952.0000,31497.0000,2906.0000,35348.0000,4847.0000,91257.0000,2554.0000,19097.0000,3331.0000,38166.0000,179.0000,2110.0000,8979.0000,187787.0000,7879.0000,39927.0000,926.0000,973.0000,8278.0000,22012.0000,8953.0000,64950.0000,7139.0000,63814.0000,7353.0000,21948.0000,18090.0000,820961.0000,8240.0000,10760.0000,3936.0000,5534.0000,1249.0000,558.0000,1842.0000,1512.0000,2708.0000,4976.0000,2296.0000,4424.0000,2037.0000,2732.0000,445.0000,2364.0000,16337.0000,127076.0000,17301.0000,135862.0000,4631.0000,17534.0000,17170.0000,43489.0000
27,MN,051,Grant County,0,3036.0000,1460.0000,2108.0000,5791.0000,1516.0000,141181.0000,2382.0000,80409.0000,1525.0000,2730.0000,847.0000,1449.0000,726.0000,786.0000,596.0000,5681.0000,448.0000,598.0000,6750.0000,378.0000,2878.0000,611.0000,9488.0000,340.0000,2359.0000,532.0000,5585.0000,31.0000,410.0000,787.0000,15631.0000,658.0000,4180.0000,116.0000,102.0000,680.0000,1421.0000,785.0000,5858.0000,497.0000,3555.0000,628.0000,1970.0000,2306.0000,94743.0000,989.0000,1298.0000,426.0000,601.0000,141.0000,68.0000,262.0000,193.0000,450.0000,808.0000,356.0000,686.0000,280.0000,386.0000,51.0000,278.0000,2057.0000,14348.0000,2285.0000,16831.0000,839.0000,5452.0000,2011.0000,4566.0000
