"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	"Other and unspecified cirrhosis of liver"	"K74.6"	260	4430141	5.9
	"Alabama"	"01"	"1999"	"1999"	"Liver disease, unspecified"	"K76.9"	29	4430141	0.7
	"Alabama"	"01"	"1999"	"1999"	"Calculus of gallbladder without cholecystitis"	"K80.2"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Acute cholecystitis"	"K81.0"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Cholecystitis, unspecified"	"K81.9"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Obstruction of bile duct"	"K83.1"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Acute pancreatitis"	"K85"	61	4430141	1.4
	"Alabama"	"01"	"1999"	"1999"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	160	4430141	3.6
	"Alabama"	"01"	"1999"	"1999"	"Decubitus ulcer"	"L89"	37	4430141	0.8
	"Alabama"	"01"	"1999"	"1999"	"Discoid lupus erythematosus"	"L93.0"	13	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Rheumatoid arthritis, unspecified"	"M06.9"	36	4430141	0.8
	"Alabama"	"01"	"1999"	"1999"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	24	4430141	0.5
	"Alabama"	"01"	"1999"	"1999"	"Other forms of systemic sclerosis"	"M34.8"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Systemic sclerosis, unspecified"	"M34.9"	15	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Other specified disorders of muscle"	"M62.8"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Acute renal failure, unspecified"	"N17.9"	131	4430141	3.0
	"Alabama"	"01"	"1999"	"1999"	"End-stage renal disease"	"N18.0"	195	4430141	4.4
	"Alabama"	"01"	"1999"	"1999"	"Other chronic renal failure"	"N18.8"	17	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Chronic renal failure, unspecified"	"N18.9"	183	4430141	4.1
	"Alabama"	"01"	"1999"	"1999"	"Unspecified renal failure"	"N19"	446	4430141	10.1
	"Alabama"	"01"	"1999"	"1999"	"Disorder of kidney and ureter, unspecified"	"N28.9"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Urinary tract infection, site not specified"	"N39.0"	309	4430141	7.0
	"Alabama"	"01"	"1999"	"1999"	"Newborn affected by premature rupture of membranes"	"P01.1"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Extreme immaturity"	"P07.2"	82	4430141	1.9
	"Alabama"	"01"	"1999"	"1999"	"Other preterm infants"	"P07.3"	15	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Birth asphyxia, unspecified"	"P21.9"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Respiratory distress syndrome of newborn"	"P22.0"	29	4430141	0.7
	"Alabama"	"01"	"1999"	"1999"	"Primary atelectasis of newborn"	"P28.0"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Neonatal cardiac dysrhythmia"	"P29.1"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	18	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Necrotizing enterocolitis of newborn"	"P77"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Hypoplastic left heart syndrome"	"Q23.4"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Congenital malformation of heart, unspecified"	"Q24.9"	29	4430141	0.7
	"Alabama"	"01"	"1999"	"1999"	"Hypoplasia and dysplasia of lung"	"Q33.6"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Other and unspecified abnormalities of breathing"	"R06.8"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Respiratory arrest"	"R09.2"	149	4430141	3.4
	"Alabama"	"01"	"1999"	"1999"	"Senility"	"R54"	39	4430141	0.9
	"Alabama"	"01"	"1999"	"1999"	"Other and unspecified convulsions"	"R56.8"	46	4430141	1.0
	"Alabama"	"01"	"1999"	"1999"	"Cardiogenic shock"	"R57.0"	149	4430141	3.4
	"Alabama"	"01"	"1999"	"1999"	"Other lack of expected normal physiological development"	"R62.8"	18	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Sudden infant death syndrome - SIDS"	"R95"	56	4430141	1.3
	"Alabama"	"01"	"1999"	"1999"	"Instantaneous death"	"R96.0"	34	4430141	0.8
	"Alabama"	"01"	"1999"	"1999"	"Other ill-defined and unspecified causes of mortality"	"R99"	416	4430141	9.4
	"Alabama"	"01"	"1999"	"1999"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	44	4430141	1.0
	"Alabama"	"01"	"1999"	"1999"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	45	4430141	1.0
	"Alabama"	"01"	"1999"	"1999"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	18	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	20	4430141	0.5
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	16	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	82	4430141	1.9
	"Alabama"	"01"	"1999"	"1999"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	148	4430141	3.3
	"Alabama"	"01"	"1999"	"1999"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	579	4430141	13.1
	"Alabama"	"01"	"1999"	"1999"	"Unspecified aircraft accident injuring occupant"	"V95.9"	10	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Other fall on same level"	"W18"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Unspecified fall"	"W19"	76	4430141	1.7
	"Alabama"	"01"	"1999"	"1999"	"Struck by thrown, projected or falling object"	"W20"	20	4430141	0.5
	"Alabama"	"01"	"1999"	"1999"	"Discharge from other and unspecified firearms"	"W34"	47	4430141	1.1
	"Alabama"	"01"	"1999"	"1999"	"Drowning and submersion while in natural water"	"W69"	13	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Unspecified drowning and submersion"	"W74"	39	4430141	0.9
	"Alabama"	"01"	"1999"	"1999"	"Inhalation of gastric contents"	"W78"	14	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	19	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	97	4430141	2.2
	"Alabama"	"01"	"1999"	"1999"	"Exposure to uncontrolled fire in building or structure"	"X00"	93	4430141	2.1
	"Alabama"	"01"	"1999"	"1999"	"Exposure to unspecified smoke, fire and flames"	"X09"	20	4430141	0.5
	"Alabama"	"01"	"1999"	"1999"	"Exposure to excessive natural heat"	"X30"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Exposure to excessive natural cold"	"X31"	16	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	4430141	0.7
	"Alabama"	"01"	"1999"	"1999"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	76	4430141	1.7
	"Alabama"	"01"	"1999"	"1999"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	19	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Exposure to unspecified factor"	"X59"	317	4430141	7.2
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	26	4430141	0.6
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	21	4430141	0.5
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	44	4430141	1.0
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-harm by handgun discharge"	"X72"	94	4430141	2.1
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	63	4430141	1.4
	"Alabama"	"01"	"1999"	"1999"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	278	4430141	6.3
	"Alabama"	"01"	"1999"	"1999"	"Assault by hanging, strangulation and suffocation"	"X91"	12	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Assault by handgun discharge"	"X93"	37	4430141	0.8
	"Alabama"	"01"	"1999"	"1999"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	29	4430141	0.7
	"Alabama"	"01"	"1999"	"1999"	"Assault by other and unspecified firearm discharge"	"X95"	227	4430141	5.1
	"Alabama"	"01"	"1999"	"1999"	"Assault by sharp object"	"X99"	59	4430141	1.3
	"Alabama"	"01"	"1999"	"1999"	"Assault by unspecified means"	"Y09"	43	4430141	1.0
	"Alabama"	"01"	"1999"	"1999"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Surgical procedure, unspecified"	"Y83.9"	17	4430141	Unreliable
	"Alabama"	"01"	"1999"	"1999"	"Sequelae of other accidents"	"Y86"	19	4430141	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Enterocolitis due to Clostridium difficile"	"A04.7"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	19	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Septicaemia, unspecified"	"A41.9"	704	4447100	15.8
	"Alabama"	"01"	"2000"	"2000"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	14	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Acute hepatitis C"	"B17.1"	51	4447100	1.1
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in other bacterial infections"	"B20.1"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in other mycoses"	"B20.5"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in multiple infections"	"B20.7"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	16	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"HIV disease resulting in other specified conditions"	"B23.8"	40	4447100	0.9
	"Alabama"	"01"	"2000"	"2000"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	50	4447100	1.1
	"Alabama"	"01"	"2000"	"2000"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	25	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	14	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	46	4447100	1.0
	"Alabama"	"01"	"2000"	"2000"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	184	4447100	4.1
	"Alabama"	"01"	"2000"	"2000"	"Cardia - Malignant neoplasms"	"C16.0"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	208	4447100	4.7
	"Alabama"	"01"	"2000"	"2000"	"Duodenum - Malignant neoplasms"	"C17.0"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	760	4447100	17.1
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of rectosigmoid junction"	"C19"	26	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of rectum"	"C20"	84	4447100	1.9
	"Alabama"	"01"	"2000"	"2000"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	62	4447100	1.4
	"Alabama"	"01"	"2000"	"2000"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	27	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	130	4447100	2.9
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of gallbladder"	"C23"	29	4447100	0.7
	"Alabama"	"01"	"2000"	"2000"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	495	4447100	11.1
	"Alabama"	"01"	"2000"	"2000"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	14	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	85	4447100	1.9
	"Alabama"	"01"	"2000"	"2000"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2954	4447100	66.4
	"Alabama"	"01"	"2000"	"2000"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	22	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	115	4447100	2.6
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	26	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	47	4447100	1.1
	"Alabama"	"01"	"2000"	"2000"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	697	4447100	15.7
	"Alabama"	"01"	"2000"	"2000"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	94	4447100	2.1
	"Alabama"	"01"	"2000"	"2000"	"Endometrium - Malignant neoplasms"	"C54.1"	46	4447100	1.0
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of uterus, part unspecified"	"C55"	45	4447100	1.0
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of ovary"	"C56"	246	4447100	5.5
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of prostate"	"C61"	612	4447100	13.8
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	159	4447100	3.6
	"Alabama"	"01"	"2000"	"2000"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	165	4447100	3.7
	"Alabama"	"01"	"2000"	"2000"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	196	4447100	4.4
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm of thyroid gland"	"C73"	22	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Head, face and neck - Malignant neoplasms"	"C76.0"	33	4447100	0.7
	"Alabama"	"01"	"2000"	"2000"	"Abdomen - Malignant neoplasms"	"C76.2"	14	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	47	4447100	1.1
	"Alabama"	"01"	"2000"	"2000"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	14	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms"	"C79.5"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	20	4447100	0.4
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasm without specification of site"	"C80"	724	4447100	16.3
	"Alabama"	"01"	"2000"	"2000"	"Hodgkin disease, unspecified"	"C81.9"	17	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	294	4447100	6.6
	"Alabama"	"01"	"2000"	"2000"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	204	4447100	4.6
	"Alabama"	"01"	"2000"	"2000"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	23	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	52	4447100	1.2
	"Alabama"	"01"	"2000"	"2000"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	80	4447100	1.8
	"Alabama"	"01"	"2000"	"2000"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	24	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	34	4447100	0.8
	"Alabama"	"01"	"2000"	"2000"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	67	4447100	1.5
	"Alabama"	"01"	"2000"	"2000"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	79	4447100	1.8
	"Alabama"	"01"	"2000"	"2000"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	77	4447100	1.7
	"Alabama"	"01"	"2000"	"2000"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	60	4447100	1.3
	"Alabama"	"01"	"2000"	"2000"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	23	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Sickle-cell anaemia without crisis"	"D57.1"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Aplastic anaemia, unspecified"	"D61.9"	37	4447100	0.8
	"Alabama"	"01"	"2000"	"2000"	"Anaemia, unspecified"	"D64.9"	47	4447100	1.1
	"Alabama"	"01"	"2000"	"2000"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Coagulation defect, unspecified"	"D68.9"	16	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Thrombocytopenia, unspecified"	"D69.6"	12	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Sarcoidosis, unspecified"	"D86.9"	27	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Hypothyroidism, unspecified"	"E03.9"	21	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E10.5"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	95	4447100	2.1
	"Alabama"	"01"	"2000"	"2000"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	21	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	158	4447100	3.6
	"Alabama"	"01"	"2000"	"2000"	"Unspecified diabetes mellitus, with coma"	"E14.0"	16	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	41	4447100	0.9
	"Alabama"	"01"	"2000"	"2000"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	13	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	74	4447100	1.7
	"Alabama"	"01"	"2000"	"2000"	"Unspecified diabetes mellitus, without complications"	"E14.9"	844	4447100	19.0
	"Alabama"	"01"	"2000"	"2000"	"Unspecified severe protein-energy malnutrition"	"E43"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Unspecified protein-energy malnutrition"	"E46"	74	4447100	1.7
	"Alabama"	"01"	"2000"	"2000"	"Other obesity"	"E66.8"	22	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Obesity, unspecified"	"E66.9"	24	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Pure hypercholesterolaemia"	"E78.0"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Hyperlipidaemia, unspecified"	"E78.5"	24	4447100	0.5
	"Alabama"	"01"	"2000"	"2000"	"Volume depletion"	"E86"	84	4447100	1.9
	"Alabama"	"01"	"2000"	"2000"	"Hyperosmolality and hypernatraemia"	"E87.0"	19	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Acidosis"	"E87.2"	25	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Hyperkalaemia"	"E87.5"	16	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Unspecified dementia"	"F03"	513	4447100	11.5
	"Alabama"	"01"	"2000"	"2000"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	91	4447100	2.0
	"Alabama"	"01"	"2000"	"2000"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	37	4447100	0.8
	"Alabama"	"01"	"2000"	"2000"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Huntington disease"	"G10"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Motor neuron disease"	"G12.2"	88	4447100	2.0
	"Alabama"	"01"	"2000"	"2000"	"Parkinson disease"	"G20"	211	4447100	4.7
	"Alabama"	"01"	"2000"	"2000"	"Alzheimer disease with late onset"	"G30.1"	42	4447100	0.9
	"Alabama"	"01"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	852	4447100	19.2
	"Alabama"	"01"	"2000"	"2000"	"Multiple sclerosis"	"G35"	35	4447100	0.8
	"Alabama"	"01"	"2000"	"2000"	"Epilepsy, unspecified"	"G40.9"	10	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Status epilepticus, unspecified"	"G41.9"	15	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Myasthenia gravis"	"G70.0"	11	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Muscular dystrophy"	"G71.0"	16	4447100	Unreliable
	"Alabama"	"01"	"2000"	"2000"	"Infantile cerebral palsy, unspecified"	"G80.9"	32	4447100	0.7
	"Alabama"	"01"	"2000"	"2000"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	95	4447100	2.1
	"Alabama"	"01"	"2000"	"2000"	"Encephalopathy, unspecified"	"G93.4"	26	4447100	0.6
	"Alabama"	"01"	"2000"	"2000"	"Mitral stenosis"	"I05.0"	14	4447100	Unreliable
